# messageDelay  cumulativeProbability
118.6000 0.0500
120.1000 0.1000
124.7000 0.1500
134.3000 0.2000
142.1000 0.2500
176.1000 0.3000
200.7000 0.3500
226.3000 0.4000
226.4000 0.4500
237.6000 0.5000
242.1000 0.5500
251.8000 0.6000
265.5000 0.6500
305.3000 0.7000
312.3000 0.7500
315.8000 0.8000
408.5000 0.8500
409.5000 0.9000
423.2000 0.9500
439.2000 1.0000
