# time  created  delivered  delivered/created
0.0000 1 0 0.0000
0.0000 2 0 0.0000
0.0000 3 0 0.0000
0.0000 4 0 0.0000
0.0000 5 0 0.0000
0.0000 6 0 0.0000
0.0000 7 0 0.0000
0.0000 8 0 0.0000
0.0000 9 0 0.0000
0.0000 10 0 0.0000
0.0000 11 0 0.0000
0.0000 12 0 0.0000
0.0000 13 0 0.0000
0.0000 14 0 0.0000
0.0000 15 0 0.0000
0.0000 16 0 0.0000
0.0000 17 0 0.0000
0.0000 18 0 0.0000
0.0000 19 0 0.0000
0.0000 20 0 0.0000
0.0000 21 0 0.0000
0.0000 22 0 0.0000
0.0000 23 0 0.0000
0.0000 24 0 0.0000
0.0000 25 0 0.0000
0.0000 26 0 0.0000
0.0000 27 0 0.0000
0.0000 28 0 0.0000
0.0000 29 0 0.0000
0.0000 30 0 0.0000
0.0000 31 0 0.0000
0.0000 32 0 0.0000
0.0000 33 0 0.0000
0.0000 34 0 0.0000
0.0000 35 0 0.0000
0.0000 36 0 0.0000
0.0000 37 0 0.0000
0.0000 38 0 0.0000
0.0000 39 0 0.0000
0.0000 40 0 0.0000
0.0000 41 0 0.0000
0.0000 42 0 0.0000
0.0000 43 0 0.0000
0.0000 44 0 0.0000
0.0000 45 0 0.0000
0.0000 46 0 0.0000
0.0000 47 0 0.0000
0.0000 48 0 0.0000
0.0000 49 0 0.0000
0.0000 50 0 0.0000
0.0000 51 0 0.0000
0.0000 52 0 0.0000
0.0000 53 0 0.0000
0.0000 54 0 0.0000
0.0000 55 0 0.0000
0.0000 56 0 0.0000
0.0000 57 0 0.0000
0.0000 58 0 0.0000
0.0000 59 0 0.0000
0.0000 60 0 0.0000
0.0000 61 0 0.0000
0.0000 62 0 0.0000
0.0000 63 0 0.0000
0.0000 64 0 0.0000
0.0000 65 0 0.0000
0.0000 66 0 0.0000
0.0000 67 0 0.0000
0.0000 68 0 0.0000
0.0000 69 0 0.0000
0.0000 70 0 0.0000
0.0000 71 0 0.0000
0.0000 72 0 0.0000
0.0000 73 0 0.0000
0.0000 74 0 0.0000
0.0000 75 0 0.0000
0.0000 76 0 0.0000
0.0000 77 0 0.0000
0.0000 78 0 0.0000
0.0000 79 0 0.0000
0.0000 80 0 0.0000
88.7000 80 1 0.0125
99.2000 80 2 0.0250
102.4000 80 3 0.0375
110.7000 80 4 0.0500
114.0000 80 5 0.0625
114.4000 80 6 0.0750
117.3000 80 7 0.0875
117.8000 80 8 0.1000
122.2000 80 9 0.1125
122.9000 80 10 0.1250
125.6000 80 11 0.1375
127.6000 80 12 0.1500
137.6000 80 13 0.1625
137.7000 80 14 0.1750
139.1000 80 15 0.1875
139.8000 80 16 0.2000
142.8000 80 17 0.2125
143.7000 80 18 0.2250
156.0000 80 19 0.2375
157.4000 80 20 0.2500
173.7000 80 21 0.2625
173.9000 80 22 0.2750
175.9000 80 23 0.2875
178.2000 80 24 0.3000
179.0000 80 25 0.3125
186.6000 80 26 0.3250
186.8000 80 27 0.3375
199.4000 80 28 0.3500
200.9000 80 29 0.3625
202.6000 80 30 0.3750
205.1000 80 31 0.3875
205.3000 80 32 0.4000
206.4000 80 33 0.4125
211.5000 80 34 0.4250
215.5000 80 35 0.4375
216.6000 80 36 0.4500
217.4000 80 37 0.4625
218.8000 80 38 0.4750
223.9000 80 39 0.4875
226.5000 80 40 0.5000
232.3000 80 41 0.5125
236.1000 80 42 0.5250
238.0000 80 43 0.5375
238.9000 80 44 0.5500
248.2000 80 45 0.5625
249.4000 80 46 0.5750
315.1000 80 47 0.5875
320.2000 80 48 0.6000
323.1000 80 49 0.6125
326.8000 80 50 0.6250
337.7000 80 51 0.6375
340.7000 80 52 0.6500
342.9000 80 53 0.6625
347.3000 80 54 0.6750
356.2000 80 55 0.6875
372.1000 80 56 0.7000
377.7000 80 57 0.7125
381.4000 80 58 0.7250
382.3000 80 59 0.7375
386.6000 80 60 0.7500
391.2000 80 61 0.7625
394.2000 80 62 0.7750
400.7000 80 63 0.7875
401.0000 80 64 0.8000
408.0000 80 65 0.8125
411.6000 80 66 0.8250
416.9000 80 67 0.8375
424.2000 80 68 0.8500
448.4000 80 69 0.8625
460.2000 80 70 0.8750
461.4000 80 71 0.8875
461.5000 80 72 0.9000
469.7000 80 73 0.9125
470.8000 80 74 0.9250
482.7000 80 75 0.9375
489.3000 80 76 0.9500
489.8000 80 77 0.9625
509.0000 80 78 0.9750
511.3000 80 79 0.9875
551.5000 80 80 1.0000
