# time  created  delivered  delivered/created
0.0000 1 0 0.0000
0.0000 2 0 0.0000
0.0000 3 0 0.0000
0.0000 4 0 0.0000
0.0000 5 0 0.0000
0.0000 6 0 0.0000
0.0000 7 0 0.0000
0.0000 8 0 0.0000
0.0000 9 0 0.0000
0.0000 10 0 0.0000
0.0000 11 0 0.0000
0.0000 12 0 0.0000
0.0000 13 0 0.0000
0.0000 14 0 0.0000
0.0000 15 0 0.0000
0.0000 16 0 0.0000
0.0000 17 0 0.0000
0.0000 18 0 0.0000
0.0000 19 0 0.0000
0.0000 20 0 0.0000
0.0000 21 0 0.0000
0.0000 22 0 0.0000
0.0000 23 0 0.0000
0.0000 24 0 0.0000
0.0000 25 0 0.0000
0.0000 26 0 0.0000
0.0000 27 0 0.0000
0.0000 28 0 0.0000
0.0000 29 0 0.0000
0.0000 30 0 0.0000
0.0000 31 0 0.0000
0.0000 32 0 0.0000
0.0000 33 0 0.0000
0.0000 34 0 0.0000
0.0000 35 0 0.0000
0.0000 36 0 0.0000
0.0000 37 0 0.0000
0.0000 38 0 0.0000
0.0000 39 0 0.0000
0.0000 40 0 0.0000
88.6000 40 1 0.0250
114.1000 40 2 0.0500
120.7000 40 3 0.0750
121.2000 40 4 0.1000
126.3000 40 5 0.1250
128.2000 40 6 0.1500
130.6000 40 7 0.1750
135.1000 40 8 0.2000
135.2000 40 9 0.2250
138.5000 40 10 0.2500
139.4000 40 11 0.2750
170.4000 40 12 0.3000
177.7000 40 13 0.3250
190.9000 40 14 0.3500
191.2000 40 15 0.3750
192.0000 40 16 0.4000
198.7000 40 17 0.4250
201.7000 40 18 0.4500
202.5000 40 19 0.4750
206.2000 40 20 0.5000
213.1000 40 21 0.5250
213.5000 40 22 0.5500
214.8000 40 23 0.5750
223.4000 40 24 0.6000
226.2000 40 25 0.6250
237.1000 40 26 0.6500
238.7000 40 27 0.6750
248.3000 40 28 0.7000
262.0000 40 29 0.7250
265.4000 40 30 0.7500
272.3000 40 31 0.7750
375.0000 40 32 0.8000
394.1000 40 33 0.8250
395.6000 40 34 0.8500
408.6000 40 35 0.8750
408.8000 40 36 0.9000
443.3000 40 37 0.9250
446.2000 40 38 0.9500
479.9000 40 39 0.9750
519.2000 40 40 1.0000
